job_id,specialty,state,contract_length,pay_rate,weekly_stipend,shift_type,hospital_type,bed_count,experience_years,certification,agency_rating,travel_experience,certification_rarity,filled
1078,Labor & Delivery,Ohio,4,54,1463,Night,Government,839,17,CCRN,4.479092185665836,1,0.176,0
1079,Pediatrics,New York,26,63,1932,Day,Private,917,11,TNCC,3.8834993349977216,1,0.172,0
1080,Med-Surg,Texas,4,77,1899,Day,Government,659,0,BLS,4.046849641279797,1,0.16,1
1081,Pediatrics,Ohio,8,74,1341,Day,Government,463,18,TNCC,4.7655207944974665,1,0.172,1
1082,ER,New York,13,69,2137,Day,Government,74,19,PALS,3.7924141534552396,0,0.1605,1
1083,ICU,California,8,70,1797,Day,Government,333,16,ACLS,4.740301770760043,1,0.1645,1
1084,Med-Surg,California,8,88,1940,Rotating,Government,498,4,CEN,4.343983134354113,1,0.167,1
1085,Labor & Delivery,Texas,8,44,1726,Night,Teaching,930,2,CEN,4.643281266791123,1,0.167,1
1086,ER,New York,8,83,1667,Rotating,Community,350,1,BLS,4.570411049395207,1,0.16,1
1087,Pediatrics,California,13,89,818,Night,Government,117,2,BLS,3.8112672430773187,1,0.16,0
1088,ICU,Georgia,13,53,1231,Rotating,Government,56,7,CEN,4.353219104650809,1,0.167,0
1089,Pediatrics,Ohio,8,50,1539,Rotating,Private,866,15,BLS,4.801584729207638,1,0.16,1
1090,Labor & Delivery,Illinois,8,48,2173,Rotating,Community,186,5,ACLS,4.148174355202894,0,0.1645,0
1091,Med-Surg,New York,4,73,982,Day,Community,213,12,PALS,4.949886155334975,0,0.1605,1
1092,Labor & Delivery,North Carolina,4,51,912,Night,Community,132,15,PALS,4.178322650152577,1,0.1605,0
1093,Pediatrics,Texas,13,74,2006,Day,Government,946,15,TNCC,3.714178455001827,1,0.172,1
1094,Pediatrics,New York,4,74,1280,Day,Private,699,2,ACLS,4.08415202011651,1,0.1645,0
1095,Labor & Delivery,Florida,13,40,1969,Rotating,Community,469,12,BLS,4.9275536095858055,0,0.16,1
1096,Labor & Delivery,Florida,13,79,1630,Night,Private,122,13,BLS,3.9795812740097816,0,0.16,0
1097,Labor & Delivery,California,26,61,2451,Night,Teaching,286,7,TNCC,4.802147239800594,1,0.172,1
1098,ICU,North Carolina,13,68,1936,Night,Teaching,95,11,TNCC,4.821876022522835,1,0.172,1
1099,Pediatrics,Florida,4,47,1562,Night,Private,667,7,BLS,4.025279786497942,1,0.16,0
1100,ER,Texas,26,50,1275,Day,Government,977,8,BLS,3.624886487075948,1,0.16,0
1101,ICU,North Carolina,4,80,1562,Day,Community,849,0,ACLS,4.5868368637382275,0,0.1645,1
1102,ICU,California,13,76,2126,Night,Teaching,311,5,TNCC,3.9672684485209793,1,0.172,1
1103,ICU,Texas,13,53,1770,Day,Teaching,225,18,ACLS,4.674385421386359,1,0.1645,1
1104,ER,Ohio,8,69,1819,Night,Private,215,10,CCRN,4.163982272390649,0,0.176,1
1105,Labor & Delivery,Texas,13,74,1941,Day,Government,706,10,BLS,4.2279001135139325,1,0.16,1
1106,Pediatrics,Florida,26,60,960,Rotating,Private,891,12,CEN,4.666864110122805,0,0.167,0
1107,Med-Surg,Ohio,13,76,1200,Rotating,Private,419,10,CEN,4.0735449965924415,0,0.167,0
1108,Med-Surg,Florida,8,44,997,Night,Private,844,17,CCRN,4.164691017984372,0,0.176,0
1109,Pediatrics,Texas,13,58,2083,Night,Private,103,14,BLS,4.064285703154433,0,0.16,0
1110,ER,Florida,13,53,1459,Day,Private,739,0,TNCC,4.0510107729159195,1,0.172,0
1111,Med-Surg,North Carolina,13,65,1870,Night,Government,468,6,CEN,4.288919865352189,1,0.167,0
1112,ICU,Florida,8,43,1198,Night,Private,805,12,TNCC,4.713199166751727,1,0.172,0
1113,Med-Surg,Florida,4,64,2382,Day,Government,556,11,CEN,4.0426524678838485,1,0.167,1
1114,Pediatrics,New York,13,84,877,Night,Community,390,17,TNCC,4.2863820808066055,0,0.172,1
1115,ICU,Ohio,26,81,923,Night,Community,176,18,CEN,4.506090988163901,0,0.167,1
1116,Med-Surg,North Carolina,8,64,874,Rotating,Community,458,14,TNCC,3.9041591694554825,1,0.172,0
1117,Pediatrics,Ohio,26,57,936,Rotating,Community,973,7,CCRN,3.9162842073535886,1,0.176,0
1118,ER,Georgia,13,79,1401,Rotating,Teaching,416,18,ACLS,4.900119690535182,0,0.1645,1
1119,Pediatrics,Ohio,8,47,2223,Night,Government,320,9,TNCC,4.585301859996633,1,0.172,0
1120,ER,Georgia,13,78,1636,Day,Community,693,6,ACLS,4.365780014334963,1,0.1645,1
1121,ICU,Texas,26,79,2328,Rotating,Teaching,654,17,ACLS,4.471580081630918,1,0.1645,1
1122,Pediatrics,Georgia,8,53,1299,Night,Government,428,15,BLS,3.5439491646551273,1,0.16,0
1123,Labor & Delivery,Georgia,4,71,2396,Rotating,Teaching,122,19,CCRN,4.427154448342545,0,0.176,0
1124,Labor & Delivery,Illinois,4,77,937,Day,Teaching,972,5,ACLS,4.264263309836303,1,0.1645,1
1125,Labor & Delivery,Texas,4,72,849,Day,Private,971,8,PALS,4.318624519669154,0,0.1605,1
1126,Labor & Delivery,Ohio,13,62,1772,Day,Teaching,964,12,ACLS,4.039135740246225,1,0.1645,0
1127,Labor & Delivery,California,8,54,2442,Day,Teaching,297,7,TNCC,3.6222108465694127,0,0.172,0
1128,ER,Florida,26,72,2448,Day,Government,909,15,ACLS,3.7900088504180784,1,0.1645,1
1129,Pediatrics,Florida,26,64,1053,Day,Teaching,834,12,TNCC,4.926117069819007,0,0.172,1
1130,ICU,Illinois,13,56,2453,Night,Private,92,12,TNCC,4.113049343406401,1,0.172,1
1131,Labor & Delivery,California,13,72,1509,Rotating,Community,426,16,PALS,4.200024733746297,1,0.1605,0
1132,Labor & Delivery,New York,26,86,1362,Day,Community,90,19,ACLS,3.5790646847801586,1,0.1645,0
1133,ICU,Georgia,8,41,1556,Rotating,Government,219,4,ACLS,3.556349344315971,1,0.1645,0
1134,ICU,North Carolina,13,53,2249,Rotating,Government,995,16,CEN,4.575772170570136,1,0.167,1
1135,Labor & Delivery,Texas,8,79,1346,Night,Teaching,261,8,CEN,4.307141996181667,1,0.167,0
1136,ER,New York,26,79,2125,Day,Government,542,1,BLS,4.2630589763244,1,0.16,1
1137,ICU,California,8,78,1721,Day,Teaching,729,17,TNCC,3.864686795634003,1,0.172,1
1138,Pediatrics,Illinois,4,45,1380,Night,Government,88,8,PALS,4.617126097444883,1,0.1605,0
1139,Pediatrics,California,26,45,2172,Night,Community,418,5,CEN,3.7523548686627377,1,0.167,0
1140,ER,Illinois,4,42,848,Night,Community,806,10,ACLS,3.78490211549153,1,0.1645,0
1141,Med-Surg,New York,26,46,1716,Night,Community,200,5,BLS,4.191068257022414,1,0.16,1
1142,ER,New York,4,47,1897,Night,Community,160,5,PALS,3.929419793167911,1,0.1605,0
1143,Labor & Delivery,North Carolina,8,81,1503,Rotating,Teaching,529,12,CCRN,3.8711944718497193,1,0.176,1
1144,Med-Surg,California,26,54,1060,Night,Teaching,485,10,ACLS,4.467856466829997,1,0.1645,0
1145,Labor & Delivery,California,26,86,1155,Day,Teaching,96,13,ACLS,4.476457617827817,0,0.1645,1
1146,Pediatrics,Georgia,4,68,2405,Day,Community,624,1,CCRN,4.7367756046998934,1,0.176,1
1147,ICU,Florida,8,72,2425,Night,Private,786,7,TNCC,4.126562850459464,1,0.172,1
1148,Labor & Delivery,Illinois,26,69,2083,Night,Community,415,2,TNCC,3.6096276365392255,1,0.172,1
1149,Pediatrics,Florida,13,78,1437,Night,Community,118,2,CEN,3.9104995773821867,1,0.167,1
1150,ER,Texas,4,66,1542,Night,Private,348,0,CEN,4.970008194795225,0,0.167,0
1151,Labor & Delivery,Texas,26,75,2118,Night,Private,993,18,ACLS,4.394387862849053,1,0.1645,1
1152,Pediatrics,California,8,68,1809,Day,Government,851,17,ACLS,4.56460562720153,1,0.1645,1
1153,ICU,New York,8,77,1730,Rotating,Community,345,16,CEN,3.5110367444381216,1,0.167,1
1154,Labor & Delivery,Texas,8,72,1440,Night,Private,252,19,CCRN,4.277308598273781,0,0.176,0
1155,Pediatrics,Texas,8,76,1591,Night,Government,110,12,CEN,3.556292986297705,1,0.167,0
1156,Labor & Delivery,North Carolina,4,66,2136,Night,Private,995,2,ACLS,4.3538453181371715,1,0.1645,1
1157,ICU,Florida,26,72,1411,Day,Private,879,0,PALS,4.8811562744541135,0,0.1605,1
1158,Labor & Delivery,North Carolina,4,43,1608,Day,Government,363,3,ACLS,4.952628695750612,1,0.1645,0
1159,Labor & Delivery,Florida,4,61,2005,Rotating,Community,210,12,PALS,4.310829013083386,0,0.1605,0
1160,Pediatrics,Georgia,8,41,1485,Rotating,Government,380,16,PALS,4.187307207878324,1,0.1605,0
1161,Med-Surg,North Carolina,13,49,2187,Rotating,Community,577,10,ACLS,4.917525641372741,0,0.1645,1
1162,Labor & Delivery,Georgia,8,44,987,Rotating,Private,387,1,BLS,4.510414747995043,0,0.16,0
1163,Med-Surg,Texas,13,49,2392,Day,Government,655,15,CEN,3.5973489193076142,1,0.167,0
1164,ER,California,4,72,2366,Rotating,Teaching,353,1,TNCC,4.198588366501246,0,0.172,1
1165,Labor & Delivery,Florida,8,77,2419,Night,Private,552,18,ACLS,3.860367527696456,0,0.1645,1
1166,Med-Surg,Texas,8,52,2487,Day,Government,699,18,PALS,4.204706482173022,1,0.1605,1
1167,ER,New York,4,70,1784,Day,Private,387,15,ACLS,4.183198358009543,1,0.1645,0
1168,Pediatrics,Florida,8,86,1347,Day,Government,599,18,CEN,4.373217204222113,1,0.167,1
1169,Labor & Delivery,Texas,26,75,1524,Night,Community,688,8,CCRN,4.035155735523877,1,0.176,0
1170,Pediatrics,Georgia,13,84,1725,Day,Teaching,324,0,PALS,3.746405674183892,1,0.1605,1
1171,ER,North Carolina,13,63,2231,Night,Private,213,9,TNCC,4.255579151884934,1,0.172,0
1172,Pediatrics,Illinois,13,54,1675,Rotating,Teaching,492,18,TNCC,4.745304326518643,0,0.172,1
1173,Pediatrics,Florida,8,68,1417,Day,Community,368,0,TNCC,4.4960183421014035,0,0.172,1
1174,ICU,Illinois,26,47,1213,Night,Government,638,1,CCRN,4.007551798887824,1,0.176,0
1175,ER,Florida,8,44,2165,Day,Teaching,553,15,BLS,4.903284534138286,1,0.16,1
1176,Pediatrics,Florida,13,68,2043,Rotating,Government,735,11,PALS,4.8683113568737735,1,0.1605,1
1177,Med-Surg,North Carolina,8,86,1702,Day,Community,436,7,CCRN,3.8140225990761483,1,0.176,1
1178,ER,Georgia,13,43,962,Rotating,Private,919,17,PALS,3.5591263776805446,1,0.1605,0
1179,ICU,Ohio,4,51,2043,Day,Community,882,1,CCRN,4.611963062526144,0,0.176,0
1180,Labor & Delivery,Ohio,13,84,1069,Night,Teaching,937,12,CCRN,4.74141539202373,0,0.176,1
1181,Pediatrics,Illinois,4,41,1431,Rotating,Teaching,652,5,BLS,4.951796848927033,1,0.16,0
1182,Med-Surg,California,4,66,1705,Day,Teaching,799,5,PALS,4.834754591132466,1,0.1605,0
1183,ICU,Texas,4,70,2223,Rotating,Government,825,8,CCRN,4.400802152309622,1,0.176,1
1184,ER,California,13,75,2005,Rotating,Private,740,15,BLS,4.2950785088185714,0,0.16,1
1185,Pediatrics,California,26,75,2441,Night,Teaching,543,10,ACLS,3.5417615768938795,1,0.1645,1
1186,ICU,Ohio,13,65,1004,Night,Teaching,539,6,CEN,3.8699846702671667,1,0.167,0
1187,ICU,Texas,8,82,1381,Night,Teaching,770,9,CCRN,4.189422127599389,0,0.176,1
1188,Med-Surg,Ohio,8,66,2379,Night,Community,122,9,TNCC,4.4427558501253515,1,0.172,1
1189,Labor & Delivery,North Carolina,26,44,1640,Rotating,Teaching,558,19,BLS,4.335877749977616,1,0.16,1
1190,Labor & Delivery,North Carolina,26,59,2051,Rotating,Community,439,17,BLS,4.613953984522536,1,0.16,1
1191,Labor & Delivery,Ohio,26,50,2442,Day,Teaching,668,19,CCRN,3.919650396330561,1,0.176,0
1192,ER,Georgia,4,49,1395,Day,Community,906,8,BLS,4.34742891147871,0,0.16,0
1193,ICU,Ohio,26,79,1049,Day,Government,344,14,ACLS,3.632213365086188,1,0.1645,0
1194,ER,New York,26,77,1674,Night,Government,418,3,BLS,4.12049828537481,0,0.16,1
1195,ICU,California,26,45,2264,Rotating,Community,845,7,CEN,4.625241249431902,1,0.167,1
1196,Med-Surg,Georgia,13,47,2356,Rotating,Private,914,8,CEN,4.540101280143566,1,0.167,1
1197,Med-Surg,Georgia,8,62,995,Day,Private,743,12,TNCC,4.985964105758269,1,0.172,0
1198,ER,California,8,86,1489,Day,Community,598,8,ACLS,3.916836688981634,1,0.1645,1
1199,ER,Georgia,26,65,2342,Rotating,Government,698,3,CEN,4.247283948760969,1,0.167,1
1200,Med-Surg,California,8,85,1893,Night,Community,899,16,CCRN,3.994295620660995,1,0.176,1
1201,Pediatrics,New York,13,82,1438,Day,Private,617,15,PALS,4.160904671088762,1,0.1605,0
1202,Labor & Delivery,Florida,8,51,2222,Day,Community,236,14,PALS,4.785425194804082,1,0.1605,1
1203,Labor & Delivery,Georgia,4,65,1471,Rotating,Government,902,2,PALS,4.5263136127827295,1,0.1605,1
1204,Med-Surg,Illinois,13,52,2026,Rotating,Private,819,19,CCRN,4.823661787021372,1,0.176,1
1205,Labor & Delivery,Illinois,8,79,1971,Day,Private,494,4,BLS,3.8052666624978295,1,0.16,1
1206,Pediatrics,New York,8,57,2295,Day,Teaching,619,4,CCRN,4.810041676762157,1,0.176,1
1207,Pediatrics,California,13,64,2478,Night,Teaching,412,19,BLS,3.5896434112675766,1,0.16,0
1208,ICU,Illinois,8,72,1743,Night,Private,172,14,PALS,4.832898920655729,0,0.1605,1
1209,ER,New York,8,86,998,Night,Private,237,17,TNCC,3.9936106691910918,0,0.172,0
1210,Labor & Delivery,Ohio,26,79,2249,Night,Community,791,14,TNCC,3.9718814501210997,0,0.172,1
1211,Pediatrics,Texas,4,82,2489,Day,Government,729,1,BLS,4.2681328650479955,1,0.16,1
1212,ER,Illinois,13,51,1291,Day,Private,469,12,PALS,4.911035281584848,1,0.1605,0
1213,ER,North Carolina,26,83,1695,Day,Government,675,3,CCRN,3.571672047022108,1,0.176,1
1214,ICU,Texas,8,75,941,Night,Private,301,9,TNCC,4.028346462606118,1,0.172,0
1215,ER,North Carolina,13,87,2136,Day,Government,668,12,BLS,4.784857983025003,1,0.16,1
1216,ER,California,13,43,964,Rotating,Teaching,598,9,CCRN,4.0940817161532,1,0.176,0
1217,Med-Surg,Illinois,4,44,1113,Night,Private,384,8,PALS,3.7987353463956004,0,0.1605,0
1218,ICU,New York,4,76,820,Rotating,Community,141,7,ACLS,4.137191271997118,0,0.1645,0
1219,ICU,Florida,13,47,1905,Night,Government,579,2,PALS,4.078328752237504,1,0.1605,0
1220,Labor & Delivery,Illinois,4,81,2404,Day,Private,915,15,PALS,4.873124302200055,1,0.1605,1
1221,ER,Illinois,4,88,1954,Night,Teaching,112,13,CCRN,4.642901563614646,1,0.176,1
1222,Labor & Delivery,Illinois,8,67,2422,Rotating,Teaching,711,8,CCRN,4.25767333361601,0,0.176,1
1223,Pediatrics,Illinois,4,70,1783,Night,Teaching,561,10,CEN,4.982555850082356,1,0.167,1
1224,ER,North Carolina,4,48,1104,Rotating,Teaching,188,2,CEN,4.197916296913885,0,0.167,0
1225,Pediatrics,New York,26,68,1170,Day,Private,747,4,CCRN,3.587356746230413,0,0.176,0
1226,Med-Surg,New York,8,53,1652,Rotating,Community,234,9,CCRN,3.8934114827224775,0,0.176,0
1227,ER,North Carolina,8,79,1183,Day,Government,254,12,ACLS,4.154105720328969,0,0.1645,0
1228,Labor & Delivery,Florida,13,80,1244,Rotating,Community,821,3,ACLS,3.7353539362191803,1,0.1645,0
1229,Labor & Delivery,New York,4,61,1224,Day,Government,263,12,PALS,4.921347689486065,0,0.1605,0
1230,ER,New York,26,50,960,Rotating,Community,305,11,TNCC,4.65027334672666,1,0.172,0
1231,Labor & Delivery,California,26,62,2001,Day,Private,184,4,ACLS,3.902430800641659,1,0.1645,0
1232,ER,Georgia,8,40,1428,Day,Private,622,9,PALS,4.386206800276874,0,0.1605,0
1233,ICU,California,4,85,1694,Day,Government,924,8,BLS,4.582173735664358,0,0.16,1
1234,Labor & Delivery,Georgia,26,76,1289,Rotating,Private,871,19,CEN,4.911918393360197,1,0.167,1
1235,ER,Texas,13,60,1816,Rotating,Government,137,6,TNCC,4.822453023763116,0,0.172,0
1236,ER,Florida,4,65,1126,Day,Community,885,1,PALS,4.27278833920732,1,0.1605,0
1237,Labor & Delivery,Georgia,4,85,1397,Night,Private,256,6,CCRN,4.661978929689527,1,0.176,1
1238,ICU,California,4,75,1814,Day,Private,178,7,BLS,4.343217130741378,0,0.16,1
1239,Labor & Delivery,Florida,26,62,1088,Night,Government,872,6,CEN,4.32905583506831,1,0.167,0
1240,ER,Florida,8,40,1392,Day,Government,52,13,BLS,3.672112937507288,0,0.16,0
1241,ICU,Illinois,8,79,2487,Rotating,Government,983,18,PALS,3.689206487024228,1,0.1605,1
1242,Pediatrics,Ohio,13,54,2396,Night,Government,803,4,ACLS,4.294300422533686,1,0.1645,0
1243,Med-Surg,Ohio,26,60,1372,Rotating,Teaching,170,17,CEN,3.9032923174685097,0,0.167,0
1244,Labor & Delivery,Ohio,4,86,2177,Night,Government,434,19,BLS,3.531555353690703,0,0.16,1
1245,ER,Florida,13,48,827,Night,Teaching,663,11,ACLS,4.584258805850318,1,0.1645,0
1246,ICU,Illinois,13,48,1753,Night,Community,87,16,TNCC,3.5487298950352475,1,0.172,0
1247,ICU,Texas,8,49,842,Night,Government,390,12,PALS,4.392915261656082,0,0.1605,0
1248,Pediatrics,Texas,4,65,1222,Rotating,Teaching,974,1,PALS,4.308790691190971,1,0.1605,0
1249,Labor & Delivery,Ohio,4,80,2421,Night,Teaching,694,12,CEN,4.953222035866707,1,0.167,1
1250,ICU,Texas,26,74,976,Day,Teaching,763,6,BLS,4.226319709021462,1,0.16,1
1251,Pediatrics,Illinois,26,64,1328,Day,Private,909,9,TNCC,3.595402154566696,0,0.172,0
1252,ER,Ohio,26,65,2433,Night,Teaching,70,5,CCRN,4.327531951709693,1,0.176,1
1253,Pediatrics,Georgia,13,50,1765,Rotating,Government,291,2,CEN,4.761644255924152,1,0.167,0
1254,Labor & Delivery,Georgia,4,77,2317,Rotating,Government,504,2,CCRN,4.9952739264221595,0,0.176,1
1255,Pediatrics,Illinois,8,41,997,Night,Government,670,17,CEN,4.145514760533609,1,0.167,0
1256,ICU,North Carolina,13,46,1409,Rotating,Teaching,352,10,BLS,3.9804481137451138,1,0.16,0
1257,ICU,Texas,13,57,2400,Rotating,Teaching,645,19,TNCC,4.859979945427998,1,0.172,1
1258,Med-Surg,Ohio,8,66,1641,Rotating,Private,644,4,BLS,3.786863193614182,0,0.16,1
1259,Pediatrics,Georgia,8,73,1652,Night,Community,852,18,PALS,4.42314337254939,1,0.1605,1
1260,ER,Illinois,26,66,2340,Day,Private,118,18,CCRN,4.108571636271422,1,0.176,0
1261,Labor & Delivery,New York,8,56,2337,Day,Government,178,14,ACLS,3.561623547433333,1,0.1645,0
1262,Med-Surg,Georgia,8,82,821,Day,Government,245,15,PALS,4.0209327114585465,1,0.1605,0
1263,Pediatrics,New York,8,83,1935,Day,Government,189,8,PALS,3.8978427837540117,1,0.1605,1
1264,ER,Illinois,8,63,1880,Day,Private,493,3,CCRN,4.52913673091523,1,0.176,1
1265,Med-Surg,Illinois,26,64,1889,Rotating,Government,332,14,CEN,4.923185746537877,0,0.167,1
1266,ICU,California,13,46,1641,Rotating,Government,361,11,PALS,3.9020707810679567,1,0.1605,0
1267,Labor & Delivery,Georgia,4,45,897,Rotating,Government,795,2,TNCC,4.717198908727522,1,0.172,0
1268,Pediatrics,California,4,63,1967,Night,Teaching,584,13,PALS,3.5830397254076143,0,0.1605,1
1269,ER,Florida,13,72,1234,Rotating,Community,714,16,TNCC,4.307181515059719,1,0.172,1
1270,ICU,Georgia,4,88,1436,Day,Teaching,326,18,BLS,3.6058250955648417,1,0.16,0
1271,Med-Surg,Ohio,4,68,1909,Rotating,Teaching,110,5,CEN,4.901049486695959,0,0.167,1
1272,Labor & Delivery,Florida,13,82,1387,Day,Community,368,3,TNCC,4.649526920836085,0,0.172,1
1273,Med-Surg,Florida,4,61,1143,Rotating,Community,939,6,PALS,4.486924866806889,0,0.1605,0
1274,Med-Surg,Texas,4,65,2117,Day,Private,101,18,CEN,4.735844572436997,0,0.167,1
1275,ER,New York,13,67,1370,Rotating,Community,905,16,CEN,4.471279693355244,1,0.167,0
1276,ICU,Texas,4,89,2473,Day,Private,202,15,TNCC,4.9534165957614364,0,0.172,1
1277,Pediatrics,Ohio,8,60,1410,Day,Private,798,14,TNCC,4.570936921797157,1,0.172,0
1278,ER,Illinois,13,88,1042,Night,Teaching,360,7,ACLS,4.88698791437337,1,0.1645,1
1279,Labor & Delivery,California,26,46,1360,Rotating,Government,863,18,ACLS,4.275697838015957,0,0.1645,0
1280,Med-Surg,Ohio,4,56,1759,Day,Teaching,593,7,CEN,3.675596619472794,1,0.167,0
1281,Labor & Delivery,Illinois,26,59,831,Rotating,Teaching,616,17,CCRN,4.292266582134525,1,0.176,0
1282,ER,Ohio,4,80,1190,Day,Community,913,15,CCRN,3.69030924209464,1,0.176,0
1283,ER,Illinois,8,88,1076,Night,Community,438,19,ACLS,4.388740218764608,0,0.1645,1
1284,Pediatrics,Georgia,13,59,1331,Night,Private,597,18,PALS,4.223739590791494,0,0.1605,0
1285,Med-Surg,California,26,61,1977,Night,Private,671,9,BLS,4.433863096749173,1,0.16,1
1286,ER,Illinois,13,67,1182,Night,Private,226,16,CEN,3.5150704715822476,1,0.167,0
1287,Labor & Delivery,Florida,26,79,1891,Day,Community,411,12,BLS,3.792260737483046,1,0.16,1
1288,Pediatrics,Ohio,4,88,1683,Rotating,Private,363,12,ACLS,4.236995647868197,1,0.1645,1
1289,Labor & Delivery,California,8,46,1013,Night,Private,856,6,TNCC,4.925755342383702,0,0.172,0
1290,Med-Surg,Illinois,26,40,2478,Night,Community,897,9,CEN,4.075413560532738,1,0.167,0
1291,Pediatrics,Florida,26,71,1175,Night,Government,146,1,ACLS,4.136558039080452,0,0.1645,1
1292,Pediatrics,Florida,8,52,1543,Rotating,Teaching,930,3,PALS,4.572044133509934,0,0.1605,0
1293,Pediatrics,Georgia,8,69,1012,Day,Community,262,5,CEN,4.405689135929177,1,0.167,1
1294,ICU,New York,8,62,878,Day,Private,878,17,CEN,3.9483892251475,0,0.167,0
1295,Pediatrics,Florida,8,58,1427,Day,Teaching,186,5,CCRN,4.116224593351141,1,0.176,0
1296,Labor & Delivery,Texas,8,71,1403,Day,Community,55,16,TNCC,3.8265496982858487,1,0.172,0
1297,Labor & Delivery,California,13,69,1581,Rotating,Teaching,158,13,CEN,4.949032188695313,0,0.167,1
1298,Med-Surg,California,4,68,2204,Rotating,Teaching,596,10,TNCC,3.6959515723360394,1,0.172,0
1299,ER,North Carolina,4,88,1800,Rotating,Government,88,18,ACLS,4.057755176849629,1,0.1645,1
1300,ER,California,26,84,1479,Night,Private,711,1,PALS,3.5387584583300167,1,0.1605,0
1301,ICU,Illinois,8,68,857,Rotating,Community,474,2,PALS,3.8326692379003195,0,0.1605,0
1302,Pediatrics,Ohio,13,69,1849,Day,Private,679,10,CEN,4.670706707570233,1,0.167,1
1303,ICU,Illinois,13,55,1680,Rotating,Government,310,5,CEN,3.8017628484333192,1,0.167,0
1304,Med-Surg,Texas,26,79,1246,Night,Government,475,13,ACLS,3.6200951037934486,1,0.1645,0
1305,Med-Surg,North Carolina,8,58,865,Day,Community,136,18,CCRN,4.211679769766785,0,0.176,0
1306,ER,Ohio,4,57,2077,Rotating,Community,514,15,CCRN,3.514953852101778,1,0.176,0
1307,Med-Surg,Georgia,8,40,1867,Day,Government,125,6,CCRN,3.6271492316394998,0,0.176,0
1308,Pediatrics,Florida,13,53,1920,Day,Community,520,7,TNCC,4.711438804344462,1,0.172,1
1309,Labor & Delivery,North Carolina,8,86,2377,Rotating,Teaching,463,18,CCRN,4.65721001728941,0,0.176,1
1310,Med-Surg,Illinois,4,89,1811,Rotating,Teaching,874,19,PALS,4.872708230607344,1,0.1605,1
1311,ICU,Ohio,4,41,1026,Night,Government,944,15,TNCC,4.781773153866125,1,0.172,0
1312,Pediatrics,Florida,26,67,1573,Rotating,Private,775,6,ACLS,4.524763344859727,0,0.1645,1
1313,Med-Surg,Ohio,13,88,1478,Rotating,Community,506,8,PALS,3.5784992859509943,0,0.1605,0
1314,Med-Surg,Florida,8,89,2259,Rotating,Community,334,12,PALS,4.674272926979986,1,0.1605,1
1315,Pediatrics,Ohio,8,69,1400,Day,Teaching,288,0,BLS,4.768266216260841,1,0.16,0
1316,Med-Surg,Illinois,26,77,1178,Night,Community,726,7,ACLS,4.698623218657932,1,0.1645,1
1317,Labor & Delivery,North Carolina,26,43,2001,Day,Private,648,3,ACLS,4.262718552962039,1,0.1645,0
1318,ER,Illinois,26,40,2250,Rotating,Community,702,2,BLS,3.8493527579742226,0,0.16,0
1319,Pediatrics,Texas,13,47,1508,Night,Community,721,2,TNCC,4.76799496353309,1,0.172,0
1320,ICU,Georgia,8,68,1106,Rotating,Teaching,607,12,CCRN,4.590744214610208,1,0.176,1
1321,Med-Surg,Georgia,26,78,1578,Day,Community,421,7,CCRN,4.971141761583278,1,0.176,1
1322,ER,New York,13,42,1303,Day,Government,544,6,CCRN,3.7335388966338994,1,0.176,0
1323,ICU,California,8,71,1067,Rotating,Government,673,0,CCRN,3.8384968745780825,1,0.176,0
1324,ICU,Illinois,4,49,2409,Night,Private,968,15,CCRN,3.817697224822254,1,0.176,0
1325,Labor & Delivery,Illinois,26,49,807,Day,Private,94,5,BLS,4.688809651432005,0,0.16,0
1326,ER,Florida,13,58,1307,Rotating,Private,450,6,ACLS,3.780360944675177,1,0.1645,0
1327,Pediatrics,New York,8,85,1275,Rotating,Private,296,11,TNCC,3.599989744734959,1,0.172,0
1328,ER,Georgia,8,73,2120,Rotating,Teaching,665,8,PALS,4.997841209878443,0,0.1605,1
1329,ER,Illinois,26,72,963,Night,Community,646,10,CCRN,3.5372258171677236,1,0.176,0
1330,ICU,Ohio,26,62,1284,Rotating,Teaching,499,9,BLS,4.752866090238299,1,0.16,1
1331,Labor & Delivery,Georgia,8,67,2420,Rotating,Private,534,0,TNCC,4.0480502623259795,1,0.172,0
1332,Labor & Delivery,New York,13,71,1895,Day,Community,695,17,TNCC,4.762423189636722,1,0.172,1
1333,ER,California,4,89,1366,Rotating,Government,669,3,TNCC,4.331930736816718,1,0.172,0
1334,ER,Ohio,8,46,1704,Night,Teaching,67,4,BLS,4.85244684422954,0,0.16,1
1335,Med-Surg,Florida,13,68,1358,Rotating,Community,655,8,PALS,4.88928947962194,1,0.1605,0
1336,ICU,Texas,26,47,1037,Night,Government,711,16,CCRN,3.513647271921164,1,0.176,0
1337,Pediatrics,Ohio,8,40,1927,Rotating,Government,807,2,TNCC,3.6131182639891826,1,0.172,0
1338,Pediatrics,North Carolina,26,42,2033,Rotating,Private,338,15,BLS,3.8755380943562834,1,0.16,0
1339,Labor & Delivery,Georgia,4,63,1353,Rotating,Government,463,4,ACLS,4.503973124545253,0,0.1645,0
1340,ICU,North Carolina,26,62,1627,Night,Government,770,15,BLS,4.832408294767259,1,0.16,0
1341,Labor & Delivery,California,4,47,1267,Day,Private,687,2,BLS,4.189912926940944,1,0.16,0
1342,Pediatrics,Ohio,26,86,2277,Night,Community,284,19,BLS,4.410459674411398,1,0.16,1
